danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.627,0.615,2,-8.778,1,0.0281,0.215,0.0145,0.106,0.424,132.966,audio_features,6rLYarlOjpMCZDgzhIVYZB,spotify:track:6rLYarlOjpMCZDgzhIVYZB,https://api.spotify.com/v1/tracks/6rLYarlOjpMCZDgzhIVYZB,https://api.spotify.com/v1/audio-analysis/6rLYarlOjpMCZDgzhIVYZB,364280,4
0.881,0.785,2,-5.4,1,0.102,0.0121,0.0,0.0849,0.178,105.972,audio_features,5wMh9hhqKQ4JfqLuvqAC7s,spotify:track:5wMh9hhqKQ4JfqLuvqAC7s,https://api.spotify.com/v1/tracks/5wMh9hhqKQ4JfqLuvqAC7s,https://api.spotify.com/v1/audio-analysis/5wMh9hhqKQ4JfqLuvqAC7s,219465,4
0.585,0.87,11,-4.092,1,0.126,0.709,0.0,0.572,0.471,75.533,audio_features,5TkHLqYkh71vfiW9QsedDY,spotify:track:5TkHLqYkh71vfiW9QsedDY,https://api.spotify.com/v1/tracks/5TkHLqYkh71vfiW9QsedDY,https://api.spotify.com/v1/audio-analysis/5TkHLqYkh71vfiW9QsedDY,104887,4
0.31,0.746,1,-3.599,1,0.111,0.0121,0.0,0.649,0.163,182.032,audio_features,3YJkAQNEhmCZGLdmPsu6Ye,spotify:track:3YJkAQNEhmCZGLdmPsu6Ye,https://api.spotify.com/v1/tracks/3YJkAQNEhmCZGLdmPsu6Ye,https://api.spotify.com/v1/audio-analysis/3YJkAQNEhmCZGLdmPsu6Ye,250600,4
0.528,0.909,1,-3.397,1,0.362,0.389,0.0,0.246,0.784,174.208,audio_features,0HuQY9EdYz6zqXQgd5SbdU,spotify:track:0HuQY9EdYz6zqXQgd5SbdU,https://api.spotify.com/v1/tracks/0HuQY9EdYz6zqXQgd5SbdU,https://api.spotify.com/v1/audio-analysis/0HuQY9EdYz6zqXQgd5SbdU,203720,4
0.58,0.0784,0,-16.174,1,0.377,0.253,8.33e-06,0.0718,0.039,141.244,audio_features,4uSnnMBqdunkr5UttWBmxZ,spotify:track:4uSnnMBqdunkr5UttWBmxZ,https://api.spotify.com/v1/tracks/4uSnnMBqdunkr5UttWBmxZ,https://api.spotify.com/v1/audio-analysis/4uSnnMBqdunkr5UttWBmxZ,129202,5
0.484,0.596,1,-8.523,1,0.424,0.0299,0.0,0.119,0.21,81.86,audio_features,0GqaZ1L5KAXMNngAZbGvLf,spotify:track:0GqaZ1L5KAXMNngAZbGvLf,https://api.spotify.com/v1/tracks/0GqaZ1L5KAXMNngAZbGvLf,https://api.spotify.com/v1/audio-analysis/0GqaZ1L5KAXMNngAZbGvLf,201547,4
0.715,0.617,9,-3.132,1,0.0599,0.276,0.0,0.0317,0.653,140.05,audio_features,5sNBGuuhLjqNlEeB10YFfu,spotify:track:5sNBGuuhLjqNlEeB10YFfu,https://api.spotify.com/v1/tracks/5sNBGuuhLjqNlEeB10YFfu,https://api.spotify.com/v1/audio-analysis/5sNBGuuhLjqNlEeB10YFfu,169413,4
0.555,0.639,1,-5.16,1,0.263,0.0594,0.0,0.118,0.184,171.609,audio_features,3njpLvANriMsdv3dgADEad,spotify:track:3njpLvANriMsdv3dgADEad,https://api.spotify.com/v1/tracks/3njpLvANriMsdv3dgADEad,https://api.spotify.com/v1/audio-analysis/3njpLvANriMsdv3dgADEad,270747,4
0.624,0.954,6,-3.678,0,0.101,0.0215,0.606,0.122,0.304,160.084,audio_features,6rKJ86eYimcNRXV8y0iZZ8,spotify:track:6rKJ86eYimcNRXV8y0iZZ8,https://api.spotify.com/v1/tracks/6rKJ86eYimcNRXV8y0iZZ8,https://api.spotify.com/v1/audio-analysis/6rKJ86eYimcNRXV8y0iZZ8,216000,4
0.697,0.75,9,-8.63,0,0.0441,0.0124,9.28e-05,0.117,0.613,148.018,audio_features,1bjGJgoadVUdtZqlDhV23N,spotify:track:1bjGJgoadVUdtZqlDhV23N,https://api.spotify.com/v1/tracks/1bjGJgoadVUdtZqlDhV23N,https://api.spotify.com/v1/audio-analysis/1bjGJgoadVUdtZqlDhV23N,387333,4
0.466,0.815,0,-1.756,1,0.102,0.0226,0.0248,0.0791,0.377,74.996,audio_features,4npabzdt2lxTBXBpcjX3zq,spotify:track:4npabzdt2lxTBXBpcjX3zq,https://api.spotify.com/v1/tracks/4npabzdt2lxTBXBpcjX3zq,https://api.spotify.com/v1/audio-analysis/4npabzdt2lxTBXBpcjX3zq,245600,4
0.455,0.879,8,-4.35,1,0.434,0.0665,0.0,0.321,0.691,86.191,audio_features,0BXuuq0G10CyDk0eleeHYU,spotify:track:0BXuuq0G10CyDk0eleeHYU,https://api.spotify.com/v1/tracks/0BXuuq0G10CyDk0eleeHYU,https://api.spotify.com/v1/audio-analysis/0BXuuq0G10CyDk0eleeHYU,223667,4
0.584,0.306,9,-8.401,0,0.0271,0.52,0.0,0.12,0.096,70.022,audio_features,13QU8HBEBaSTZGq1HzQe9S,spotify:track:13QU8HBEBaSTZGq1HzQe9S,https://api.spotify.com/v1/tracks/13QU8HBEBaSTZGq1HzQe9S,https://api.spotify.com/v1/audio-analysis/13QU8HBEBaSTZGq1HzQe9S,216004,4
0.571,0.525,6,-7.785,0,0.343,0.161,0.0,0.164,0.306,119.205,audio_features,1cHFHTOMDb3zHcDwumFSCw,spotify:track:1cHFHTOMDb3zHcDwumFSCw,https://api.spotify.com/v1/tracks/1cHFHTOMDb3zHcDwumFSCw,https://api.spotify.com/v1/audio-analysis/1cHFHTOMDb3zHcDwumFSCw,141573,5
0.706,0.716,7,-4.263,0,0.0768,0.115,0.0,0.316,0.459,136.904,audio_features,4GXl8l1MfZPf2GvpyRPJBf,spotify:track:4GXl8l1MfZPf2GvpyRPJBf,https://api.spotify.com/v1/tracks/4GXl8l1MfZPf2GvpyRPJBf,https://api.spotify.com/v1/audio-analysis/4GXl8l1MfZPf2GvpyRPJBf,252263,4
0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,audio_features,56AMYGJzxBO6p8v0wEe9de,spotify:track:56AMYGJzxBO6p8v0wEe9de,https://api.spotify.com/v1/tracks/56AMYGJzxBO6p8v0wEe9de,https://api.spotify.com/v1/audio-analysis/56AMYGJzxBO6p8v0wEe9de,279907,4
0.726,0.677,1,-7.425,1,0.23,0.0402,0.0,0.135,0.629,82.517,audio_features,5nh5iMaYliOmgrhohSNOtJ,spotify:track:5nh5iMaYliOmgrhohSNOtJ,https://api.spotify.com/v1/tracks/5nh5iMaYliOmgrhohSNOtJ,https://api.spotify.com/v1/audio-analysis/5nh5iMaYliOmgrhohSNOtJ,212071,4
0.653,0.547,8,-6.324,1,0.171,0.00898,0.0,0.116,0.248,93.631,audio_features,3wYMHB6pS2miB3Bn9mD36w,spotify:track:3wYMHB6pS2miB3Bn9mD36w,https://api.spotify.com/v1/tracks/3wYMHB6pS2miB3Bn9mD36w,https://api.spotify.com/v1/audio-analysis/3wYMHB6pS2miB3Bn9mD36w,163509,4
0.793,0.489,8,-10.984,0,0.284,0.25,0.000101,0.432,0.47,120.097,audio_features,4sFzG7iUlyPmuyASCkre9A,spotify:track:4sFzG7iUlyPmuyASCkre9A,https://api.spotify.com/v1/tracks/4sFzG7iUlyPmuyASCkre9A,https://api.spotify.com/v1/audio-analysis/4sFzG7iUlyPmuyASCkre9A,216933,4
0.88,0.563,2,-4.704,1,0.342,0.0223,0.0,0.289,0.484,145.939,audio_features,54TJKmB8ZV3aYWEqMDL4Pd,spotify:track:54TJKmB8ZV3aYWEqMDL4Pd,https://api.spotify.com/v1/tracks/54TJKmB8ZV3aYWEqMDL4Pd,https://api.spotify.com/v1/audio-analysis/54TJKmB8ZV3aYWEqMDL4Pd,94521,4
0.823,0.783,0,-6.274,1,0.154,0.21,0.0,0.113,0.199,141.882,audio_features,7yotKA30dwTKNEGomV9ZsI,spotify:track:7yotKA30dwTKNEGomV9ZsI,https://api.spotify.com/v1/tracks/7yotKA30dwTKNEGomV9ZsI,https://api.spotify.com/v1/audio-analysis/7yotKA30dwTKNEGomV9ZsI,191437,4
0.629,0.696,1,-5.572,0,0.348,0.0195,0.0,0.0554,0.623,93.034,audio_features,1PS1QMdUqOal0ai3Gt7sDQ,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,207627,4
0.872,0.591,6,-6.952,0,0.359,0.111,0.0,0.144,0.696,131.982,audio_features,0hPLZrnDgtKxrym1BHjDhd,spotify:track:0hPLZrnDgtKxrym1BHjDhd,https://api.spotify.com/v1/tracks/0hPLZrnDgtKxrym1BHjDhd,https://api.spotify.com/v1/audio-analysis/0hPLZrnDgtKxrym1BHjDhd,205352,4
0.785,0.846,1,-5.525,1,0.169,0.182,0.00106,0.145,0.919,139.798,audio_features,1kGCpd714i3aacRNPqt3dS,spotify:track:1kGCpd714i3aacRNPqt3dS,https://api.spotify.com/v1/tracks/1kGCpd714i3aacRNPqt3dS,https://api.spotify.com/v1/audio-analysis/1kGCpd714i3aacRNPqt3dS,241947,4
0.641,0.522,1,-8.793,1,0.398,0.103,0.0,0.11,0.169,85.834,audio_features,0g0WkKHR9a8EyysJre4wSl,spotify:track:0g0WkKHR9a8EyysJre4wSl,https://api.spotify.com/v1/tracks/0g0WkKHR9a8EyysJre4wSl,https://api.spotify.com/v1/audio-analysis/0g0WkKHR9a8EyysJre4wSl,157310,4
0.67,0.515,1,-6.977,1,0.397,0.0705,0.0,0.25,0.422,122.006,audio_features,7y911sqgHGHcyU4ivapjwi,spotify:track:7y911sqgHGHcyU4ivapjwi,https://api.spotify.com/v1/tracks/7y911sqgHGHcyU4ivapjwi,https://api.spotify.com/v1/audio-analysis/7y911sqgHGHcyU4ivapjwi,270867,4
0.908,0.625,1,-4.519,1,0.19,0.0741,0.0,0.182,0.613,101.993,audio_features,4lFBfri98nc9yDjQKVaQZ0,spotify:track:4lFBfri98nc9yDjQKVaQZ0,https://api.spotify.com/v1/tracks/4lFBfri98nc9yDjQKVaQZ0,https://api.spotify.com/v1/audio-analysis/4lFBfri98nc9yDjQKVaQZ0,140491,4
0.768,0.635,10,-4.925,1,0.15,0.0289,0.0,0.312,0.64,160.992,audio_features,3oHiR89Y8gn6xt3YGAAzFj,spotify:track:3oHiR89Y8gn6xt3YGAAzFj,https://api.spotify.com/v1/tracks/3oHiR89Y8gn6xt3YGAAzFj,https://api.spotify.com/v1/audio-analysis/3oHiR89Y8gn6xt3YGAAzFj,215053,4
0.656,0.612,6,-5.415,0,0.225,0.0094,0.0,0.146,0.626,132.072,audio_features,2rJvc7nSYWBKAuNUMx1Cr2,spotify:track:2rJvc7nSYWBKAuNUMx1Cr2,https://api.spotify.com/v1/tracks/2rJvc7nSYWBKAuNUMx1Cr2,https://api.spotify.com/v1/audio-analysis/2rJvc7nSYWBKAuNUMx1Cr2,283653,4
0.685,0.803,2,-4.251,1,0.156,0.0601,0.0,0.546,0.799,107.005,audio_features,7dyluIqv7QYVTXXZiMWPHW,spotify:track:7dyluIqv7QYVTXXZiMWPHW,https://api.spotify.com/v1/tracks/7dyluIqv7QYVTXXZiMWPHW,https://api.spotify.com/v1/audio-analysis/7dyluIqv7QYVTXXZiMWPHW,205280,4
0.698,0.791,10,-5.039,0,0.267,0.408,0.0,0.471,0.761,99.807,audio_features,2dk1Q5pLYgg1tNhgX6YkK6,spotify:track:2dk1Q5pLYgg1tNhgX6YkK6,https://api.spotify.com/v1/tracks/2dk1Q5pLYgg1tNhgX6YkK6,https://api.spotify.com/v1/audio-analysis/2dk1Q5pLYgg1tNhgX6YkK6,299120,4
0.823,0.648,5,-5.391,0,0.244,0.00144,6.84e-06,0.195,0.541,134.039,audio_features,3L7w60HOpyC7F3zVO4PPLQ,spotify:track:3L7w60HOpyC7F3zVO4PPLQ,https://api.spotify.com/v1/tracks/3L7w60HOpyC7F3zVO4PPLQ,https://api.spotify.com/v1/audio-analysis/3L7w60HOpyC7F3zVO4PPLQ,282240,4
0.785,0.704,11,-5.385,0,0.386,0.316,0.0,0.373,0.776,97.041,audio_features,6PZlK0iD8mhuS2y8Ce645t,spotify:track:6PZlK0iD8mhuS2y8Ce645t,https://api.spotify.com/v1/tracks/6PZlK0iD8mhuS2y8Ce645t,https://api.spotify.com/v1/audio-analysis/6PZlK0iD8mhuS2y8Ce645t,137822,4
0.263,0.896,0,-7.338,1,0.41,0.7,0.000378,0.0892,0.145,169.883,audio_features,6h5dFWvpZvJMMVio2dvHYt,spotify:track:6h5dFWvpZvJMMVio2dvHYt,https://api.spotify.com/v1/tracks/6h5dFWvpZvJMMVio2dvHYt,https://api.spotify.com/v1/audio-analysis/6h5dFWvpZvJMMVio2dvHYt,155328,4
0.909,0.502,2,-9.514,1,0.364,0.0792,0.0,0.586,0.775,94.025,audio_features,6Lu0MylaYfzDy6DSWmwAGu,spotify:track:6Lu0MylaYfzDy6DSWmwAGu,https://api.spotify.com/v1/tracks/6Lu0MylaYfzDy6DSWmwAGu,https://api.spotify.com/v1/audio-analysis/6Lu0MylaYfzDy6DSWmwAGu,266933,4
0.574,0.807,5,-5.393,0,0.402,0.128,0.0,0.297,0.372,80.46,audio_features,3FP7eEoxNZ9TIiG3N3reYa,spotify:track:3FP7eEoxNZ9TIiG3N3reYa,https://api.spotify.com/v1/tracks/3FP7eEoxNZ9TIiG3N3reYa,https://api.spotify.com/v1/audio-analysis/3FP7eEoxNZ9TIiG3N3reYa,188696,4
0.404,0.664,1,-6.698,1,0.0407,0.542,0.00402,0.11,0.0949,107.747,audio_features,1NZs6n6hl8UuMaX0UC0YTz,spotify:track:1NZs6n6hl8UuMaX0UC0YTz,https://api.spotify.com/v1/tracks/1NZs6n6hl8UuMaX0UC0YTz,https://api.spotify.com/v1/audio-analysis/1NZs6n6hl8UuMaX0UC0YTz,351640,4
0.667,0.703,6,-3.529,1,0.471,0.733,0.0,0.263,0.686,109.203,audio_features,6QS5NvckK1XyzcJY6Jtkzg,spotify:track:6QS5NvckK1XyzcJY6Jtkzg,https://api.spotify.com/v1/tracks/6QS5NvckK1XyzcJY6Jtkzg,https://api.spotify.com/v1/audio-analysis/6QS5NvckK1XyzcJY6Jtkzg,273733,5
0.857,0.774,7,-6.101,1,0.283,0.0432,0.0,0.21,0.487,94.724,audio_features,5Zg9kP038RXxEnx4pBWQ4o,spotify:track:5Zg9kP038RXxEnx4pBWQ4o,https://api.spotify.com/v1/tracks/5Zg9kP038RXxEnx4pBWQ4o,https://api.spotify.com/v1/audio-analysis/5Zg9kP038RXxEnx4pBWQ4o,149400,4
0.937,0.505,7,-7.678,1,0.283,0.0325,0.000231,0.356,0.465,97.476,audio_features,4r7jXtNtLTNCI5rnPrsuAS,spotify:track:4r7jXtNtLTNCI5rnPrsuAS,https://api.spotify.com/v1/tracks/4r7jXtNtLTNCI5rnPrsuAS,https://api.spotify.com/v1/audio-analysis/4r7jXtNtLTNCI5rnPrsuAS,245133,4
0.867,0.89,6,-4.032,0,0.201,0.245,4.46e-06,0.236,0.503,99.998,audio_features,73oaAjfHAtUJDtul0QFlfs,spotify:track:73oaAjfHAtUJDtul0QFlfs,https://api.spotify.com/v1/tracks/73oaAjfHAtUJDtul0QFlfs,https://api.spotify.com/v1/audio-analysis/73oaAjfHAtUJDtul0QFlfs,264107,4
0.736,0.648,9,-9.336,0,0.159,0.581,0.0,0.256,0.127,132.05,audio_features,6lKrN2ZcfqBXM8m4jDti4q,spotify:track:6lKrN2ZcfqBXM8m4jDti4q,https://api.spotify.com/v1/tracks/6lKrN2ZcfqBXM8m4jDti4q,https://api.spotify.com/v1/audio-analysis/6lKrN2ZcfqBXM8m4jDti4q,221402,4
0.76,0.476,8,-8.103,1,0.241,0.294,0.0,0.1,0.354,147.01,audio_features,2yuyaYAELoMG4ApV5wJsWR,spotify:track:2yuyaYAELoMG4ApV5wJsWR,https://api.spotify.com/v1/tracks/2yuyaYAELoMG4ApV5wJsWR,https://api.spotify.com/v1/audio-analysis/2yuyaYAELoMG4ApV5wJsWR,161990,4
0.427,0.849,7,-2.945,1,0.348,0.015,0.00373,0.153,0.55,79.155,audio_features,078C2jXg7XsMgW78Gfx1JA,spotify:track:078C2jXg7XsMgW78Gfx1JA,https://api.spotify.com/v1/tracks/078C2jXg7XsMgW78Gfx1JA,https://api.spotify.com/v1/audio-analysis/078C2jXg7XsMgW78Gfx1JA,334363,4
0.945,0.725,5,-5.612,0,0.0669,0.084,3.26e-05,0.302,0.117,136.033,audio_features,0jM9PzYT9e6mUzqVUVAyM3,spotify:track:0jM9PzYT9e6mUzqVUVAyM3,https://api.spotify.com/v1/tracks/0jM9PzYT9e6mUzqVUVAyM3,https://api.spotify.com/v1/audio-analysis/0jM9PzYT9e6mUzqVUVAyM3,256227,4
0.795,0.657,2,-9.616,1,0.227,0.00179,0.0,0.726,0.383,138.881,audio_features,7a0E20Jl0zedviaV6ACPdM,spotify:track:7a0E20Jl0zedviaV6ACPdM,https://api.spotify.com/v1/tracks/7a0E20Jl0zedviaV6ACPdM,https://api.spotify.com/v1/audio-analysis/7a0E20Jl0zedviaV6ACPdM,313227,3
0.666,0.702,8,-6.849,1,0.299,0.291,0.0,0.513,0.691,134.273,audio_features,2Jyo15XS6xuIJa4UE5kkhL,spotify:track:2Jyo15XS6xuIJa4UE5kkhL,https://api.spotify.com/v1/tracks/2Jyo15XS6xuIJa4UE5kkhL,https://api.spotify.com/v1/audio-analysis/2Jyo15XS6xuIJa4UE5kkhL,188787,4
0.65,0.655,7,-3.763,1,0.429,0.262,0.0,0.157,0.616,104.521,audio_features,6MtgGRkYX3MEn5aRu2k62o,spotify:track:6MtgGRkYX3MEn5aRu2k62o,https://api.spotify.com/v1/tracks/6MtgGRkYX3MEn5aRu2k62o,https://api.spotify.com/v1/audio-analysis/6MtgGRkYX3MEn5aRu2k62o,153858,5
0.921,0.748,1,-5.093,1,0.13,0.00908,0.0,0.0798,0.801,139.979,audio_features,2iicKPnvOKfbJZJZtuQnjy,spotify:track:2iicKPnvOKfbJZJZtuQnjy,https://api.spotify.com/v1/tracks/2iicKPnvOKfbJZJZtuQnjy,https://api.spotify.com/v1/audio-analysis/2iicKPnvOKfbJZJZtuQnjy,162886,4
0.746,0.717,10,-5.788,0,0.127,0.189,0.0,0.0704,0.475,109.754,audio_features,67yGTWcR72BZvsrSS2dHST,spotify:track:67yGTWcR72BZvsrSS2dHST,https://api.spotify.com/v1/tracks/67yGTWcR72BZvsrSS2dHST,https://api.spotify.com/v1/audio-analysis/67yGTWcR72BZvsrSS2dHST,209547,4
0.735,0.449,10,-7.507,1,0.347,0.629,0.0,0.113,0.0397,122.947,audio_features,4wVOKKEHUJxHCFFNUWDn0B,spotify:track:4wVOKKEHUJxHCFFNUWDn0B,https://api.spotify.com/v1/tracks/4wVOKKEHUJxHCFFNUWDn0B,https://api.spotify.com/v1/audio-analysis/4wVOKKEHUJxHCFFNUWDn0B,220488,4
0.548,0.833,7,-3.294,1,0.0497,0.199,0.0,0.305,0.467,190.029,audio_features,6dDIOU6AqgLkrjFNPgvKY6,spotify:track:6dDIOU6AqgLkrjFNPgvKY6,https://api.spotify.com/v1/tracks/6dDIOU6AqgLkrjFNPgvKY6,https://api.spotify.com/v1/audio-analysis/6dDIOU6AqgLkrjFNPgvKY6,229693,3
0.839,0.577,1,-9.171,1,0.511,0.261,0.0,0.356,0.742,124.893,audio_features,3pbvfNilvbRkawc82gYJBE,spotify:track:3pbvfNilvbRkawc82gYJBE,https://api.spotify.com/v1/tracks/3pbvfNilvbRkawc82gYJBE,https://api.spotify.com/v1/audio-analysis/3pbvfNilvbRkawc82gYJBE,102269,4
0.336,0.818,1,-6.217,0,0.322,0.0254,0.0,0.0473,0.148,172.434,audio_features,4nTfVpS107I6UEMEf1yDFC,spotify:track:4nTfVpS107I6UEMEf1yDFC,https://api.spotify.com/v1/tracks/4nTfVpS107I6UEMEf1yDFC,https://api.spotify.com/v1/audio-analysis/4nTfVpS107I6UEMEf1yDFC,270393,4
0.539,0.937,10,-5.74,0,0.0448,0.000236,0.0574,0.0915,0.492,114.86,audio_features,59oD2JbcFRLcnhgQvQL1Kx,spotify:track:59oD2JbcFRLcnhgQvQL1Kx,https://api.spotify.com/v1/tracks/59oD2JbcFRLcnhgQvQL1Kx,https://api.spotify.com/v1/audio-analysis/59oD2JbcFRLcnhgQvQL1Kx,230693,4
0.891,0.678,8,-5.537,0,0.224,0.225,0.0,0.364,0.821,140.031,audio_features,0AkrOuXNLkVVIBJiVNaOfU,spotify:track:0AkrOuXNLkVVIBJiVNaOfU,https://api.spotify.com/v1/tracks/0AkrOuXNLkVVIBJiVNaOfU,https://api.spotify.com/v1/audio-analysis/0AkrOuXNLkVVIBJiVNaOfU,140156,4
0.788,0.669,8,-6.583,0,0.377,0.075,0.0,0.0879,0.57,158.051,audio_features,1MWn6b3FqP77V2dpX3wNlo,spotify:track:1MWn6b3FqP77V2dpX3wNlo,https://api.spotify.com/v1/tracks/1MWn6b3FqP77V2dpX3wNlo,https://api.spotify.com/v1/audio-analysis/1MWn6b3FqP77V2dpX3wNlo,126160,4
0.659,0.714,8,-6.554,0,0.372,0.0209,0.0,0.191,0.635,143.988,audio_features,70HvjzRKDWns8CzoMfGXaJ,spotify:track:70HvjzRKDWns8CzoMfGXaJ,https://api.spotify.com/v1/tracks/70HvjzRKDWns8CzoMfGXaJ,https://api.spotify.com/v1/audio-analysis/70HvjzRKDWns8CzoMfGXaJ,327200,4
0.421,0.721,2,-8.884,1,0.522,0.379,0.0,0.0782,0.51,77.267,audio_features,1q7FpprI02sDU0eZOABxKu,spotify:track:1q7FpprI02sDU0eZOABxKu,https://api.spotify.com/v1/tracks/1q7FpprI02sDU0eZOABxKu,https://api.spotify.com/v1/audio-analysis/1q7FpprI02sDU0eZOABxKu,216242,4
0.53,0.827,2,-4.32,1,0.259,0.0194,0.0,0.16,0.342,91.394,audio_features,00cCCrXliEOWhq7UtTs0oN,spotify:track:00cCCrXliEOWhq7UtTs0oN,https://api.spotify.com/v1/tracks/00cCCrXliEOWhq7UtTs0oN,https://api.spotify.com/v1/audio-analysis/00cCCrXliEOWhq7UtTs0oN,191608,4
0.824,0.626,6,-5.556,1,0.237,0.218,0.0,0.0332,0.957,172.083,audio_features,5PsP6R5YDRh5IaqAey04AA,spotify:track:5PsP6R5YDRh5IaqAey04AA,https://api.spotify.com/v1/tracks/5PsP6R5YDRh5IaqAey04AA,https://api.spotify.com/v1/audio-analysis/5PsP6R5YDRh5IaqAey04AA,204000,4
0.5,0.69,8,-4.448,1,0.312,0.159,0.0,0.104,0.371,180.206,audio_features,3WcC6NH9J77xPEvj1SOL7z,spotify:track:3WcC6NH9J77xPEvj1SOL7z,https://api.spotify.com/v1/tracks/3WcC6NH9J77xPEvj1SOL7z,https://api.spotify.com/v1/audio-analysis/3WcC6NH9J77xPEvj1SOL7z,244511,3
0.375,0.508,1,-9.399,1,0.0335,0.115,2.04e-06,0.0647,0.124,135.024,audio_features,5DWuh0oKJfcpabhzAMbXOM,spotify:track:5DWuh0oKJfcpabhzAMbXOM,https://api.spotify.com/v1/tracks/5DWuh0oKJfcpabhzAMbXOM,https://api.spotify.com/v1/audio-analysis/5DWuh0oKJfcpabhzAMbXOM,479771,4
0.925,0.443,1,-8.216,1,0.264,0.0172,0.0,0.276,0.35,136.078,audio_features,2bjwRfXMk4uRgOD9IBYl9h,spotify:track:2bjwRfXMk4uRgOD9IBYl9h,https://api.spotify.com/v1/tracks/2bjwRfXMk4uRgOD9IBYl9h,https://api.spotify.com/v1/audio-analysis/2bjwRfXMk4uRgOD9IBYl9h,236615,4
0.93,0.287,1,-12.139,1,0.642,0.0263,0.0,0.106,0.191,128.029,audio_features,7ySympIJ5CKxBF7Prag28s,spotify:track:7ySympIJ5CKxBF7Prag28s,https://api.spotify.com/v1/tracks/7ySympIJ5CKxBF7Prag28s,https://api.spotify.com/v1/audio-analysis/7ySympIJ5CKxBF7Prag28s,137136,4
0.825,0.513,7,-6.387,0,0.0822,0.106,0.0,0.111,0.531,115.937,audio_features,7omNXRLvIg7NI7Iy3PSbRS,spotify:track:7omNXRLvIg7NI7Iy3PSbRS,https://api.spotify.com/v1/tracks/7omNXRLvIg7NI7Iy3PSbRS,https://api.spotify.com/v1/audio-analysis/7omNXRLvIg7NI7Iy3PSbRS,236121,4
0.792,0.444,1,-8.42,1,0.529,0.00176,0.0,0.0629,0.443,117.885,audio_features,7ct7Kclwz43ttya37CJjIn,spotify:track:7ct7Kclwz43ttya37CJjIn,https://api.spotify.com/v1/tracks/7ct7Kclwz43ttya37CJjIn,https://api.spotify.com/v1/audio-analysis/7ct7Kclwz43ttya37CJjIn,207679,4
0.886,0.627,11,-7.008,1,0.261,0.0218,0.0,0.0941,0.508,124.95,audio_features,7nlH50E3IXShJtgb4gl3nz,spotify:track:7nlH50E3IXShJtgb4gl3nz,https://api.spotify.com/v1/tracks/7nlH50E3IXShJtgb4gl3nz,https://api.spotify.com/v1/audio-analysis/7nlH50E3IXShJtgb4gl3nz,208358,4
0.822,0.696,4,-5.8,0,0.117,0.0415,0.0,0.0801,0.568,153.988,audio_features,1YYSGVMyHKhVi1ef46zNB9,spotify:track:1YYSGVMyHKhVi1ef46zNB9,https://api.spotify.com/v1/tracks/1YYSGVMyHKhVi1ef46zNB9,https://api.spotify.com/v1/audio-analysis/1YYSGVMyHKhVi1ef46zNB9,229608,4
0.467,0.41,2,-12.028,1,0.185,0.328,4.28e-05,0.113,0.136,95.931,audio_features,6hzbRKhJHo6cfCHSnNaDS8,spotify:track:6hzbRKhJHo6cfCHSnNaDS8,https://api.spotify.com/v1/tracks/6hzbRKhJHo6cfCHSnNaDS8,https://api.spotify.com/v1/audio-analysis/6hzbRKhJHo6cfCHSnNaDS8,500960,4
0.65,0.531,4,-8.335,1,0.0364,0.457,0.0,0.249,0.487,78.946,audio_features,2aBxt229cbLDOvtL7Xbb9x,spotify:track:2aBxt229cbLDOvtL7Xbb9x,https://api.spotify.com/v1/tracks/2aBxt229cbLDOvtL7Xbb9x,https://api.spotify.com/v1/audio-analysis/2aBxt229cbLDOvtL7Xbb9x,258133,4
0.825,0.672,0,-7.108,1,0.418,0.0858,0.0,0.123,0.246,147.01,audio_features,7wTA0NKIm6T7nP2kaymU2a,spotify:track:7wTA0NKIm6T7nP2kaymU2a,https://api.spotify.com/v1/tracks/7wTA0NKIm6T7nP2kaymU2a,https://api.spotify.com/v1/audio-analysis/7wTA0NKIm6T7nP2kaymU2a,382307,4
0.744,0.533,6,-8.591,0,0.263,0.134,0.000243,0.203,0.693,182.049,audio_features,57BeGnzQ1Y5kI0aVOq55gP,spotify:track:57BeGnzQ1Y5kI0aVOq55gP,https://api.spotify.com/v1/tracks/57BeGnzQ1Y5kI0aVOq55gP,https://api.spotify.com/v1/audio-analysis/57BeGnzQ1Y5kI0aVOq55gP,214207,4
0.743,0.764,2,-8.021,1,0.123,0.0338,0.0,0.466,0.48,128.094,audio_features,1dP1BhS6YrmmMv2ZKfjY9D,spotify:track:1dP1BhS6YrmmMv2ZKfjY9D,https://api.spotify.com/v1/tracks/1dP1BhS6YrmmMv2ZKfjY9D,https://api.spotify.com/v1/audio-analysis/1dP1BhS6YrmmMv2ZKfjY9D,210000,4
